ID_RESERVA,LLEGADA,SALIDA,NOCHES,REGIMEN,PAX,ADULTOS,NENES,FECHA_TOMA,NOMBRE_COMPLEJO,NOMBRE_HOTEL,NOMBRE_HABITACION,VALOR_RESERVA,ADR,LEAD_TIME,CANAL_CONSOLIDADO,PAIS_TOP,TIENE_FIDELIDAD,CANCELADO,PROB_CANCELACION,TARIFA,ORIGEN,TIENE_REWARDS
610344710701,2026-05-08,2026-05-13,5,All Inclusive,4,4,0.0,2026-02-19,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1452.54,290.51,78.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2001,Flexible - Paga en Destino,SINTETICO,
610344810701,2026-06-01,2026-06-11,10,All Inclusive,5,4,1.0,2026-03-10,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,3104.36,310.44,83.0,OTA POWER,ALEMANIA,1.0,0,0.1685,Flexible - Paga Ahora,SINTETICO,
610344910601,2026-05-11,2026-05-18,7,All Inclusive,2,2,0.0,2026-02-10,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1940.03,277.15,90.0,B2B_TTOO,ESTADOS UNIDOS,0.0,0,0.3174,Flexible - Paga Ahora,SINTETICO,
610345010701,2026-08-16,2026-08-23,7,All Inclusive,3,3,0.0,2026-07-29,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2949.14,421.31,18.0,FIDELIDAD_PTC,CANADA,0.0,0,0.2771,No Reembolsable,SINTETICO,
610345109601,2026-09-29,2026-10-09,10,All Inclusive,1,1,0.0,2026-07-21,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1983.77,198.38,70.0,FIDELIDAD_PTC,ALEMANIA,1.0,0,0.05,Flexible - Paga en Destino,SINTETICO,
610345210601,2026-03-31,2026-04-10,10,All Inclusive,2,2,0.0,2025-12-05,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,3397.51,339.75,116.0,FIDELIDAD_PTC,CANADA,0.0,0,0.3438,No Reembolsable,SINTETICO,
610345310701,2026-10-07,2026-10-14,7,All Inclusive,2,2,0.0,2026-03-28,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1624.37,232.05,193.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,1,0.3068,No Reembolsable,SINTETICO,
610345410701,2026-04-23,2026-04-27,4,All Inclusive,4,4,0.0,2026-02-24,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1129.2,282.3,58.0,FIDELIDAD_PTC,ARGENTINA,0.0,0,0.2956,Flexible - Paga Ahora,SINTETICO,
610345510701,2026-12-26,2027-01-02,7,All Inclusive,2,2,0.0,2026-12-13,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2244.75,320.68,13.0,FIDELIDAD_PTC,MEXICO,0.0,0,0.2115,Flexible - Paga Ahora,SINTETICO,
610345609601,2026-05-05,2026-05-09,4,All Inclusive,2,2,0.0,2026-02-23,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1031.66,257.92,71.0,VENTA DIRECTA,CANADA,0.0,1,0.2226,No Reembolsable,SINTETICO,
610345710701,2026-11-27,2026-12-11,14,All Inclusive,2,2,0.0,2026-11-14,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,4673.07,333.79,13.0,OTA POWER,ALEMANIA,0.0,0,0.3718,Flexible - Paga Ahora,SINTETICO,
610345810701,2026-04-27,2026-05-04,7,All Inclusive,3,2,1.0,2026-03-25,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1943.66,277.67,33.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2292,Flexible - Paga en Destino,SINTETICO,
610345910701,2026-06-29,2026-07-06,7,All Inclusive,2,2,0.0,2026-06-08,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1428.01,204.0,21.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.2942,Flexible - Paga en Destino,SINTETICO,
610346009601,2026-08-24,2026-08-31,7,All Inclusive,1,1,0.0,2026-08-11,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2465.63,352.23,13.0,FIDELIDAD_PTC,ESTADOS UNIDOS,1.0,0,0.0741,Flexible - Paga en Destino,SINTETICO,
610346110601,2026-06-20,2026-06-27,7,All Inclusive,2,2,0.0,2026-06-11,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1270.05,181.44,9.0,FIDELIDAD_PTC,OTROS,0.0,0,0.3981,Flexible - Paga en Destino,SINTETICO,
610346210701,2026-11-15,2026-11-22,7,All Inclusive,2,2,0.0,2026-09-06,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1739.65,248.52,70.0,B2B_TTOO,ARGENTINA,0.0,0,0.2672,Flexible - Paga en Destino,SINTETICO,
610346310601,2026-09-03,2026-09-07,4,All Inclusive,2,2,0.0,2026-02-17,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1067.33,266.83,198.0,B2B_TTOO,MEXICO,0.0,0,0.4099,Flexible - Paga en Destino,SINTETICO,
610346410601,2026-10-19,2026-10-26,7,All Inclusive,2,2,0.0,2026-07-30,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1823.41,260.49,81.0,B2B_TTOO,REINO UNIDO,0.0,0,0.1902,No Reembolsable,SINTETICO,
610346510601,2026-07-07,2026-07-13,6,All Inclusive,3,3,0.0,2026-05-05,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2498.11,416.35,63.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,1,0.218,No Reembolsable,SINTETICO,
610346610601,2026-03-27,2026-03-31,4,All Inclusive,3,3,0.0,2026-01-10,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1049.93,262.48,76.0,B2B_TTOO,ARGENTINA,0.0,1,0.2606,Flexible - Paga Ahora,SINTETICO,
610346709601,2026-09-24,2026-09-28,4,All Inclusive,1,1,0.0,2026-07-26,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,721.88,180.47,60.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.1941,No Reembolsable,SINTETICO,
610346810701,2026-10-26,2026-11-09,14,All Inclusive,2,2,0.0,2026-09-27,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2749.51,196.39,29.0,FIDELIDAD_PTC,ARGENTINA,0.0,0,0.196,Flexible - Paga Ahora,SINTETICO,
610346909601,2026-09-24,2026-09-30,6,All Inclusive,2,2,0.0,2026-06-25,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1701.55,283.59,91.0,B2B_TTOO,CANADA,0.0,0,0.5421,Flexible - Paga Ahora,SINTETICO,
610347010701,2026-02-18,2026-02-23,5,All Inclusive,4,3,1.0,2025-11-07,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2706.31,541.26,103.0,B2B_TTOO,ESTADOS UNIDOS,0.0,1,0.511,No Reembolsable,SINTETICO,
610347110701,2026-06-03,2026-06-17,14,All Inclusive,3,3,0.0,2026-05-04,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,3927.22,280.52,30.0,OTA POWER,ALEMANIA,1.0,0,0.2074,Flexible - Paga en Destino,SINTETICO,
610347210601,2026-05-28,2026-05-31,3,All Inclusive,3,2,1.0,2026-05-03,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,608.53,202.84,25.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,1,0.2527,No Reembolsable,SINTETICO,
610347309601,2026-11-12,2026-11-18,6,All Inclusive,2,2,0.0,2026-10-07,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1697.15,282.86,36.0,VENTA DIRECTA,CANADA,0.0,0,0.1922,No Reembolsable,SINTETICO,
610347409601,2026-08-27,2026-09-03,7,All Inclusive,4,3,1.0,2026-07-12,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,3812.56,544.65,46.0,B2B_TTOO,ARGENTINA,1.0,0,0.1649,No Reembolsable,SINTETICO,
610347510601,2026-10-03,2026-10-08,5,All Inclusive,2,2,0.0,2026-04-02,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1002.95,200.59,184.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.4294,No Reembolsable,SINTETICO,
610347609601,2026-01-17,2026-01-31,14,All Inclusive,3,3,0.0,2025-11-19,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,4956.22,354.02,59.0,VENTA DIRECTA,ESTADOS UNIDOS,1.0,0,0.1068,Flexible - Paga Ahora,SINTETICO,
610347709601,2026-01-14,2026-01-21,7,All Inclusive,1,1,0.0,2025-07-17,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,3001.05,428.72,181.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,1,0.4328,No Reembolsable,SINTETICO,
610347810601,2026-11-23,2026-11-30,7,All Inclusive,3,1,2.0,2026-09-19,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2033.02,290.43,65.0,B2B_TTOO,ALEMANIA,0.0,0,0.2442,Flexible - Paga en Destino,SINTETICO,
610347909601,2026-12-03,2026-12-17,14,All Inclusive,2,2,0.0,2026-10-05,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,5925.31,423.24,59.0,OTROS_INTERMEDIARIOS,ARGENTINA,0.0,0,0.3132,No Reembolsable,SINTETICO,
610348010601,2026-09-30,2026-10-03,3,All Inclusive,2,2,0.0,2026-08-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,811.01,270.34,58.0,OTROS_INTERMEDIARIOS,CANADA,1.0,0,0.0829,Flexible - Paga Ahora,SINTETICO,
610348110701,2026-11-03,2026-11-08,5,All Inclusive,4,2,2.0,2026-09-15,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1830.22,366.04,49.0,OTA POWER,ALEMANIA,0.0,0,0.4174,No Reembolsable,SINTETICO,
610348210701,2026-05-05,2026-05-12,7,All Inclusive,3,2,1.0,2026-03-27,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1744.21,249.17,39.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,0,0.2812,Flexible - Paga en Destino,SINTETICO,
610348310701,2026-10-30,2026-11-06,7,All Inclusive,2,2,0.0,2026-09-01,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2055.99,293.71,59.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.2581,Flexible - Paga en Destino,SINTETICO,
610348410701,2026-08-26,2026-09-02,7,All Inclusive,3,2,1.0,2026-06-13,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2362.59,337.51,74.0,FIDELIDAD_PTC,ALEMANIA,0.0,1,0.3162,Flexible - Paga Ahora,SINTETICO,
610348510601,2026-07-02,2026-07-09,7,All Inclusive,2,1,1.0,2026-05-03,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2454.14,350.59,60.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.3387,Flexible - Paga Ahora,SINTETICO,
610348609601,2026-07-30,2026-08-06,7,All Inclusive,4,2,2.0,2026-07-04,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,3159.19,451.31,26.0,B2B_TTOO,ESTADOS UNIDOS,1.0,0,0.0934,Flexible - Paga en Destino,SINTETICO,
610348709601,2026-09-18,2026-10-02,14,All Inclusive,3,2,1.0,2026-07-23,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,4418.85,315.63,57.0,FIDELIDAD_PTC,OTROS,0.0,1,0.3649,Flexible - Paga Ahora,SINTETICO,
610348810601,2026-09-18,2026-09-21,3,All Inclusive,2,2,0.0,2026-07-21,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,645.75,215.25,59.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,1,0.2335,No Reembolsable,SINTETICO,
610348910601,2026-02-04,2026-02-08,4,All Inclusive,2,2,0.0,2025-11-07,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1827.18,456.79,89.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.3119,Flexible - Paga en Destino,SINTETICO,
610349009601,2026-05-07,2026-05-12,5,All Inclusive,2,2,0.0,2026-01-26,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1386.77,277.35,101.0,OTA POWER,ARGENTINA,0.0,1,0.6212,Flexible - Paga Ahora,SINTETICO,
610349109601,2026-05-22,2026-05-26,4,All Inclusive,2,2,0.0,2026-04-01,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,830.47,207.62,51.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2876,Flexible - Paga Ahora,SINTETICO,
610349210701,2026-11-26,2026-11-30,4,All Inclusive,2,2,0.0,2026-08-03,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1144.46,286.12,115.0,B2B_TTOO,CANADA,0.0,1,0.4064,Flexible - Paga en Destino,SINTETICO,
610349310601,2026-03-29,2026-04-05,7,All Inclusive,1,1,0.0,2026-01-27,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2062.98,294.71,61.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.1919,Flexible - Paga Ahora,SINTETICO,
610349410701,2026-10-01,2026-10-04,3,All Inclusive,3,2,1.0,2026-09-13,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,808.83,269.61,18.0,B2B_TTOO,OTROS,1.0,1,0.182,Flexible - Paga en Destino,SINTETICO,
610349510601,2026-02-14,2026-02-17,3,All Inclusive,3,2,1.0,2026-01-05,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1497.74,499.25,40.0,FIDELIDAD_PTC,CANADA,0.0,0,0.2019,Flexible - Paga en Destino,SINTETICO,
610349610601,2026-07-19,2026-07-24,5,All Inclusive,2,2,0.0,2026-06-19,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1751.09,350.22,30.0,FIDELIDAD_PTC,MEXICO,0.0,1,0.266,Flexible - Paga Ahora,SINTETICO,
610349710701,2026-05-27,2026-06-03,7,All Inclusive,2,2,0.0,2025-11-10,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1819.22,259.89,198.0,VENTA DIRECTA,OTROS,0.0,0,0.3014,Flexible - Paga en Destino,SINTETICO,
610349809601,2026-07-09,2026-07-23,14,All Inclusive,4,2,2.0,2026-05-08,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,5366.64,383.33,62.0,VENTA DIRECTA,CANADA,0.0,0,0.1116,Flexible - Paga en Destino,SINTETICO,
610349909601,2026-07-02,2026-07-05,3,All Inclusive,3,2,1.0,2026-05-07,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1189.74,396.58,56.0,VENTA DIRECTA,MEXICO,0.0,0,0.1775,No Reembolsable,SINTETICO,
610350009601,2026-07-22,2026-08-05,14,All Inclusive,2,2,0.0,2026-06-03,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,5649.02,403.5,49.0,FIDELIDAD_PTC,ARGENTINA,0.0,0,0.3208,Flexible - Paga Ahora,SINTETICO,
610350110601,2026-06-27,2026-07-04,7,All Inclusive,5,3,2.0,2026-04-14,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2094.48,299.21,74.0,OTROS_INTERMEDIARIOS,OTROS,1.0,0,0.176,No Reembolsable,SINTETICO,
610350209601,2026-08-01,2026-08-06,5,All Inclusive,2,2,0.0,2026-06-13,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2261.1,452.22,49.0,FIDELIDAD_PTC,ALEMANIA,0.0,0,0.379,Flexible - Paga en Destino,SINTETICO,
610350310601,2026-10-21,2026-11-04,14,All Inclusive,4,4,0.0,2026-09-08,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,3370.11,240.72,43.0,FIDELIDAD_PTC,ESTADOS UNIDOS,1.0,0,0.1293,Flexible - Paga Ahora,SINTETICO,
610350409601,2026-10-04,2026-10-09,5,All Inclusive,3,3,0.0,2026-08-11,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1526.02,305.2,54.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,1,0.3602,No Reembolsable,SINTETICO,
610350509601,2026-08-26,2026-08-29,3,All Inclusive,2,2,0.0,2026-08-08,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,970.87,323.62,18.0,FIDELIDAD_PTC,REINO UNIDO,1.0,0,0.0749,Flexible - Paga en Destino,SINTETICO,
610350609601,2026-10-17,2026-10-23,6,All Inclusive,4,4,0.0,2026-08-04,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1849.7,308.28,74.0,B2B_TTOO,OTROS,0.0,1,0.2609,Flexible - Paga Ahora,SINTETICO,
610350710601,2026-06-14,2026-06-18,4,All Inclusive,4,3,1.0,2026-04-15,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,926.78,231.7,60.0,B2B_TTOO,ARGENTINA,0.0,1,0.2379,No Reembolsable,SINTETICO,
610350810601,2026-05-02,2026-05-05,3,All Inclusive,3,2,1.0,2026-02-01,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,645.48,215.16,90.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.169,Flexible - Paga Ahora,SINTETICO,
610350909601,2026-12-09,2026-12-13,4,All Inclusive,2,2,0.0,2026-06-03,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1238.3,309.57,189.0,VENTA DIRECTA,MEXICO,0.0,0,0.3802,Flexible - Paga en Destino,SINTETICO,
610351010701,2026-08-15,2026-08-22,7,All Inclusive,1,1,0.0,2026-02-15,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2425.6,346.51,181.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.4503,Flexible - Paga en Destino,SINTETICO,
610351110701,2026-09-20,2026-09-25,5,All Inclusive,2,2,0.0,2026-07-20,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1149.16,229.83,62.0,OTA POWER,MEXICO,0.0,0,0.4509,No Reembolsable,SINTETICO,
610351210701,2026-03-14,2026-03-20,6,All Inclusive,3,3,0.0,2025-12-18,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2145.72,357.62,86.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,0,0.3138,Flexible - Paga en Destino,SINTETICO,
610351309601,2026-11-18,2026-11-23,5,All Inclusive,3,2,1.0,2026-10-24,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1350.7,270.14,25.0,FIDELIDAD_PTC,REINO UNIDO,1.0,0,0.2366,No Reembolsable,SINTETICO,
610351409601,2026-02-28,2026-03-07,7,All Inclusive,3,3,0.0,2026-02-11,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2598.2,371.17,17.0,VENTA DIRECTA,OTROS,0.0,0,0.2549,Flexible - Paga en Destino,SINTETICO,
610351510701,2026-12-08,2026-12-22,14,All Inclusive,3,3,0.0,2026-09-09,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,4965.49,354.68,90.0,VENTA DIRECTA,MEXICO,0.0,0,0.1266,No Reembolsable,SINTETICO,
610351610701,2026-02-16,2026-03-02,14,All Inclusive,2,2,0.0,2026-01-06,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,5869.23,419.23,41.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.2954,Flexible - Paga Ahora,SINTETICO,
610351710701,2026-06-05,2026-06-08,3,All Inclusive,2,2,0.0,2026-02-26,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,876.16,292.05,99.0,B2B_TTOO,ESTADOS UNIDOS,0.0,1,0.4618,Flexible - Paga Ahora,SINTETICO,
610351810601,2026-11-01,2026-11-05,4,All Inclusive,2,2,0.0,2026-08-13,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1003.11,250.78,80.0,B2B_TTOO,MEXICO,0.0,0,0.3036,Flexible - Paga en Destino,SINTETICO,
610351910601,2026-03-18,2026-03-25,7,All Inclusive,3,3,0.0,2026-01-19,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2461.86,351.69,58.0,OTROS_INTERMEDIARIOS,ARGENTINA,0.0,0,0.3271,Flexible - Paga en Destino,SINTETICO,
610352009601,2026-08-24,2026-08-29,5,All Inclusive,3,3,0.0,2026-01-30,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2216.3,443.26,206.0,VENTA DIRECTA,OTROS,0.0,1,0.4424,Flexible - Paga Ahora,SINTETICO,
610352110601,2026-10-17,2026-10-24,7,All Inclusive,3,2,1.0,2026-09-20,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1721.89,245.98,27.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.279,No Reembolsable,SINTETICO,
610352209601,2026-07-22,2026-08-05,14,All Inclusive,3,2,1.0,2026-06-16,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,5354.25,382.45,36.0,FIDELIDAD_PTC,ALEMANIA,0.0,0,0.2544,Flexible - Paga en Destino,SINTETICO,
610352310701,2026-09-25,2026-10-05,10,All Inclusive,3,3,0.0,2026-03-28,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2983.82,298.38,181.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.2768,Flexible - Paga en Destino,SINTETICO,
610352410601,2026-04-16,2026-04-22,6,All Inclusive,4,4,0.0,2026-03-11,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1961.06,326.84,36.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.1521,No Reembolsable,SINTETICO,
610352509601,2026-11-12,2026-11-15,3,All Inclusive,5,3,2.0,2026-10-18,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,980.57,326.86,25.0,B2B_TTOO,REINO UNIDO,0.0,0,0.2804,Flexible - Paga en Destino,SINTETICO,
610352610601,2026-09-12,2026-09-16,4,All Inclusive,3,3,0.0,2026-08-04,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1118.19,279.55,39.0,FIDELIDAD_PTC,CANADA,0.0,0,0.2596,No Reembolsable,SINTETICO,
610352710601,2026-08-28,2026-09-02,5,All Inclusive,2,2,0.0,2026-06-15,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1704.46,340.89,74.0,B2B_TTOO,CANADA,0.0,0,0.3823,Flexible - Paga en Destino,SINTETICO,
610352810601,2026-01-25,2026-02-01,7,All Inclusive,2,2,0.0,2025-12-19,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2976.54,425.22,37.0,OTROS_INTERMEDIARIOS,OTROS,1.0,0,0.1167,No Reembolsable,SINTETICO,
610352910601,2026-12-07,2026-12-11,4,All Inclusive,2,2,0.0,2026-11-10,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1607.57,401.89,27.0,OTROS_INTERMEDIARIOS,ALEMANIA,0.0,1,0.3952,Flexible - Paga en Destino,SINTETICO,
610353010701,2026-12-13,2026-12-18,5,All Inclusive,3,3,0.0,2026-09-22,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2043.65,408.73,82.0,FIDELIDAD_PTC,MEXICO,1.0,0,0.1689,No Reembolsable,SINTETICO,
610353110601,2026-10-25,2026-10-29,4,All Inclusive,3,2,1.0,2026-08-02,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1208.09,302.02,84.0,B2B_TTOO,OTROS,0.0,0,0.4473,No Reembolsable,SINTETICO,
610353210701,2026-02-28,2026-03-04,4,All Inclusive,2,2,0.0,2025-12-03,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1697.88,424.47,87.0,FIDELIDAD_PTC,OTROS,0.0,0,0.3323,Flexible - Paga Ahora,SINTETICO,
610353310601,2026-09-15,2026-09-19,4,All Inclusive,4,4,0.0,2026-08-29,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1262.1,315.52,17.0,FIDELIDAD_PTC,ALEMANIA,0.0,1,0.3893,Flexible - Paga en Destino,SINTETICO,
610353410701,2026-03-15,2026-03-22,7,All Inclusive,2,2,0.0,2026-02-04,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2300.59,328.66,39.0,B2B_TTOO,REINO UNIDO,0.0,0,0.3304,Flexible - Paga Ahora,SINTETICO,
610353510701,2026-12-06,2026-12-11,5,All Inclusive,4,4,0.0,2026-05-30,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2600.5,520.1,190.0,OTA POWER,OTROS,0.0,0,0.6334,Flexible - Paga Ahora,SINTETICO,
610353609601,2026-03-19,2026-03-26,7,All Inclusive,2,2,0.0,2026-02-06,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2119.24,302.75,41.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.3461,No Reembolsable,SINTETICO,
610353710701,2026-06-10,2026-06-14,4,All Inclusive,3,2,1.0,2026-03-28,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1131.92,282.98,74.0,VENTA DIRECTA,ARGENTINA,1.0,0,0.096,No Reembolsable,SINTETICO,
610353810701,2026-12-10,2026-12-17,7,All Inclusive,4,2,2.0,2026-08-20,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,3487.84,498.26,112.0,OTROS_INTERMEDIARIOS,ALEMANIA,0.0,0,0.4062,No Reembolsable,SINTETICO,
610353910601,2026-11-04,2026-11-09,5,All Inclusive,2,2,0.0,2026-04-16,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1637.99,327.6,202.0,OTA POWER,REINO UNIDO,0.0,1,0.568,Flexible - Paga Ahora,SINTETICO,
610354009601,2026-05-16,2026-05-21,5,All Inclusive,4,3,1.0,2026-04-27,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1271.03,254.21,19.0,FIDELIDAD_PTC,CANADA,0.0,0,0.3571,No Reembolsable,SINTETICO,
610354110601,2026-12-30,2027-01-03,4,All Inclusive,4,4,0.0,2026-06-18,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1809.08,452.27,195.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.5892,Flexible - Paga Ahora,SINTETICO,
610354209601,2026-06-09,2026-06-14,5,All Inclusive,2,2,0.0,2025-12-05,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1233.46,246.69,186.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,0,0.4008,Flexible - Paga Ahora,SINTETICO,
610354309601,2026-10-29,2026-11-08,10,All Inclusive,4,4,0.0,2026-10-04,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2156.86,215.69,25.0,OTA POWER,ESTADOS UNIDOS,0.0,0,0.3428,Flexible - Paga en Destino,SINTETICO,
610354410601,2026-09-30,2026-10-03,3,All Inclusive,3,2,1.0,2026-06-09,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,770.88,256.96,113.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.4935,No Reembolsable,SINTETICO,
610354510701,2026-09-24,2026-09-27,3,All Inclusive,4,4,0.0,2026-06-13,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,810.95,270.32,103.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.4963,Flexible - Paga Ahora,SINTETICO,
